id,team_name,player_name,angle,distance,under_pressure,body_part_name_Other,body_part_name_foot,shot_first_time,shot_deflected,shot_open_goal,shot_follows_dribble,shot_one_on_one,position_category,goal
15f46e99-0d0c-4f58-b1fd-500ba56c490b,Australia,Riley McGree,45.45592496167219,23.97269279826528,0,0,1,0,0,0,0,0,Forward,0
db3c5470-e81b-4b19-abbe-d9b10e9ac5d2,Denmark,Andreas Skov Olsen,45.27414039373321,12.26417547167359,0,0,1,1,0,0,0,0,Forward,0
905337d4-0b79-404a-978e-344c51fff75e,Denmark,Christian Dannemann Eriksen,40.10090754621224,20.014244927051326,0,0,1,0,0,0,0,0,Midfielder,0
25216d44-cb66-4847-a781-3d30ec9ff94d,Australia,Mitchell Thomas Duke,10.678947196535134,17.5,0,0,0,0,0,0,0,0,Forward,0
3207916f-9317-4288-8e80-d87b561be816,Australia,Mitchell Thomas Duke,41.35372879124316,26.436716891475008,0,0,1,0,0,0,0,0,Forward,0
828cfb58-d018-4408-a4c3-b7732136656a,Australia,Aziz Eraltay Behich,16.5929934897469,19.890952717253136,0,0,1,1,0,0,0,0,Defender,0
c9675713-e333-4449-aacd-ba1877a619c8,Australia,Jackson Irvine,41.49646835521552,11.627553482998911,0,0,1,1,0,0,0,0,Midfielder,0
1792c833-a739-4ce0-82f8-2214e2fd4107,Denmark,Andreas Skov Olsen,45.222939651197535,15.590060936378661,0,0,1,0,0,0,0,0,Forward,0
ac1f3ccc-f72f-4ff2-84d3-26855bfb3408,Australia,Mathew Leckie,30.727486615599673,14.991330828181997,0,0,1,0,0,0,0,0,Forward,1
eeb148fd-dca0-408f-8145-ae315d4587aa,Denmark,Andreas Skov Olsen,28.82380663839161,17.71157813409071,1,0,1,0,0,0,0,0,Forward,0
4b6c9965-785d-45c7-873b-f1667e7d2214,Denmark,Joachim Andersen,63.6215793664876,10.300485425454466,1,0,0,0,0,0,0,0,Defender,0
79c7312b-6178-44c9-8724-e422dcfcefe8,Denmark,Alexander Hartmann Bah,35.14108205285613,23.12163489029268,0,0,1,1,0,0,0,0,Defender,0
8c53854d-7f37-4965-abff-e45069ef0e5d,Denmark,Kasper Dolberg,1.5481576989779624,14.799999999999997,0,0,1,1,0,0,0,0,Forward,0
c6e723aa-fe69-4457-9478-ccd912c58dbe,Denmark,Jesper Lindstrøm,4.573921259900854,22.5,0,0,1,0,0,0,0,0,Midfielder,0
32bdbe0d-539c-4c7f-81d3-5704011844a5,Australia,Keanu Baccus,18.58896936459435,22.57299271253149,0,0,1,0,0,0,0,0,Forward,0
54123723-351e-4fd3-8695-a0edbe3c7536,Denmark,Alexander Hartmann Bah,56.15465973892829,17.290459797240793,0,0,1,1,0,0,0,0,Defender,0
30cd3b42-ec23-4504-8a37-5a050c8c93db,Denmark,Kasper Dolberg,69.73430252905244,3.465544690232695,0,0,1,1,0,0,0,0,Forward,0
0ec6bd63-1454-4940-8b58-974dc46936cb,Denmark,Andreas Evald Cornelius,73.6639571102815,8.325863318599461,0,0,0,0,0,0,0,0,Forward,0
f3f39fb8-e43b-4b26-a093-c2c6a32d41f9,Brazil,Neymar da Silva Santos Junior,20.82089285331082,29.202739597510373,0,0,1,0,0,0,0,0,Midfielder,0
35280e71-5804-4d3c-9d47-b7343809003f,Brazil,Carlos Henrique Casimiro,9.227931690289395,35.74534934785223,0,0,1,0,0,0,0,0,Midfielder,0
1f48678b-d441-42f1-a5b1-3a470e3b4df7,Brazil,Raphael Dias Belloli,32.040405073839864,15.592626462530298,1,0,1,0,0,0,0,0,Forward,0
4c00e7cd-fb05-4051-b989-62f2e14ab9b1,Serbia,Filip Mladenović,60.03325812938827,9.558765610684263,1,0,0,0,0,0,0,0,Defender,0
93e0436a-c817-46f9-adcb-e7556d92a124,Brazil,Vinícius José Paixão de Oliveira Júnior,62.38697217691554,11.280070921762857,0,0,1,0,0,0,0,1,Forward,0
f06b46e9-4935-461b-bf84-e8b025cbfbfc,Brazil,Raphael Dias Belloli,27.371980632180364,14.481022063376598,0,0,1,0,0,0,0,0,Forward,0
0ce31ab8-1d97-451c-bcee-b3d608a04d17,Brazil,Thiago Emiliano da Silva,40.5328409386107,7.156814934033161,0,0,0,0,0,0,0,0,Defender,0
5d27f582-3897-482b-b37a-150f9717e0d4,Brazil,Richarlison de Andrade,68.56883272376679,7.907591289387686,0,0,1,0,0,0,0,0,Forward,0
aaead660-5e4a-4724-ba86-b2cee7e09455,Brazil,Danilo Luiz da Silva,30.507086169757883,26.16963889701193,0,0,1,1,0,0,0,0,Defender,0
61e16ccf-8dec-4f2d-8184-eaad6174b677,Brazil,Neymar da Silva Santos Junior,5.029073581785454,12.5,0,0,1,1,0,0,0,0,Midfielder,0
6993220f-7737-418c-9df5-d2be27cd7e85,Brazil,Alex Sandro Lobo Silva,14.036243467926479,32.2490309931942,0,0,1,0,0,0,0,0,Defender,0
10e984c0-c1ac-4007-8f99-fd09e7b1b65a,Brazil,Vinícius José Paixão de Oliveira Júnior,52.992151305685375,21.85886547833624,0,0,1,0,0,0,0,0,Forward,0
09ac03f2-feb8-4fee-8fb4-0e828a6aa6e2,Brazil,Vinícius José Paixão de Oliveira Júnior,52.643378071479574,13.520724832641186,0,0,1,1,0,0,0,0,Forward,0
6e8938b8-69ba-4158-a8fc-b82f6393cb98,Brazil,Richarlison de Andrade,18.12186024790133,5.5,0,0,1,1,0,0,0,0,Forward,1
efb691a5-8622-46bc-a7da-33af3c8308ad,Brazil,Vinícius José Paixão de Oliveira Júnior,47.27044967066508,13.403357788255903,0,0,1,0,0,0,0,0,Forward,0
5652674d-7d13-4013-99a0-48f5cad3c818,Serbia,Strahinja Pavlović,10.36632260345049,8.200000000000003,1,0,0,0,0,0,0,0,Defender,0
ffa4b36a-3754-492b-933e-97177259902b,Serbia,Darko Lazović,24.071333409588373,25.35685311705694,0,0,1,1,0,0,0,0,Defender,0
4500f508-3992-4e04-a621-5f9b04aa20b9,Brazil,Richarlison de Andrade,1.7760442533587275,12.900000000000006,0,0,1,0,0,0,0,0,Forward,1
4a8e658e-42ab-497e-8ad8-25578371add9,Brazil,Carlos Henrique Casimiro,14.634715220277632,34.04012338403021,1,0,1,1,0,0,0,0,Midfielder,0
14e9cdea-65a3-4e14-b404-60d13662cbac,Brazil,Carlos Henrique Casimiro,12.362492415714302,21.91460700081113,0,0,1,1,0,0,0,0,Midfielder,0
fb8a9594-5ffe-4494-87f8-c29a460b264c,Brazil,Rodrygo Silva de Goes,30.9239954145749,22.915715131760564,0,0,1,1,0,0,0,0,Midfielder,0
fc1921f9-3a87-44e3-8bcc-3689b1d7557a,Brazil,Frederico Rodrigues Santos,8.162974283718006,24.400000000000006,0,0,1,0,0,0,0,0,Midfielder,0
bf5b401f-f05a-4e47-be33-363bcf94b8e0,Serbia,Nikola Milenković,43.43648356140517,25.92006944435142,0,0,1,0,0,0,0,0,Defender,0
f7e2a886-69ec-4b60-945d-60e5dbbce87b,Brazil,Rodrygo Silva de Goes,26.93549286558838,19.27200041511,0,0,1,0,0,0,0,0,Midfielder,0
4a942d21-e479-4f22-82ea-223a4e344406,Brazil,Antony Matheus dos Santos,42.83620133473078,25.54153480118217,0,0,1,0,0,0,0,0,Forward,0
6cb9394a-d7a8-46a4-b6c6-2dbd7dd77409,Serbia,Nemanja Radonjić,35.22617789163957,29.944782517159815,1,0,1,0,0,0,0,0,Defender,0
f7f89232-029c-46d3-9b33-6171761da364,Australia,Fran Karačić,2.361374658175626,29.099999999999994,1,0,1,1,0,0,0,0,Defender,0
079ee5e7-8f88-419b-874f-08f5f6d45c07,Tunisia,Mohamed Dräger,5.10216525235819,28.0,0,0,1,0,0,0,0,0,Defender,0
3af59ce2-13dd-4ef4-b999-35444cb60d7c,Australia,Mitchell Thomas Duke,37.14668669802177,10.500476179678715,0,0,0,0,0,0,0,0,Forward,1
787614d6-21dd-40c6-9fd7-be27b59bdc71,Australia,Mitchell Thomas Duke,31.50426671920421,9.454099639838791,0,0,0,0,0,0,0,0,Forward,0
0053d038-426b-4756-b8e3-67355127786c,Australia,Jackson Irvine,55.19598824728679,7.080254232723572,0,0,1,1,0,0,0,0,Midfielder,0
0ba6b551-ffc9-4ba7-9fe0-411302556152,Tunisia,Youssef Msakni,40.710846671180974,20.309603639657766,0,0,1,0,0,0,0,0,Midfielder,0
1df9da21-f86d-4892-a3f4-9fb09a56877e,Tunisia,Mohamed Dräger,37.874983651098205,11.661903789690598,0,0,1,1,0,0,0,0,Defender,0
95ad1c75-f4f4-41b4-962e-d12648691f55,Australia,Mitchell Thomas Duke,2.275456438254209,15.099999999999994,1,0,0,0,0,0,0,0,Forward,0
1d0418b7-09ac-483a-9b73-23459223f49d,Australia,Fran Karačić,47.61168137789839,17.42899882379937,0,0,1,1,0,0,0,0,Defender,0
14e7b5b6-c7b2-4bea-8e2a-1822a5aa561c,Australia,Fran Karačić,20.402745840877145,33.80946613006481,0,0,1,1,0,0,0,0,Defender,0
7ac35f12-4a6b-4b67-b45f-c7e1ee902d73,Tunisia,Youssef Msakni,31.429565614838516,9.12414379544733,0,0,1,1,0,0,0,0,Midfielder,0
79f4045c-7ae4-4af4-b2cd-a5c775789ac4,Australia,Mitchell Thomas Duke,0.9022211615301686,12.700000000000003,0,0,0,0,0,0,0,0,Forward,0
f5ffe096-dcff-45ed-a1a9-fb2cdab9fc09,Tunisia,Ferjani Sassi,23.79614685624438,30.085378508504757,0,0,1,0,0,0,0,0,Midfielder,0
2bea9acd-e95c-4709-a2d2-a79d7f12f3b9,Tunisia,Youssef Msakni,24.253919724316585,18.67832968977687,0,0,1,1,0,0,0,0,Forward,0
9f61d330-ddd7-4e28-9b03-cd0bb1849e5f,Tunisia,Youssef Msakni,51.57386002428583,16.205246064160832,0,0,1,1,0,0,0,0,Forward,0
1a89b3f6-b3c6-419e-872f-ff387e98a62c,Tunisia,Youssef Msakni,5.152081702206233,24.400000000000006,0,0,1,0,0,0,0,0,Forward,0
03011fec-df16-4754-8924-ef75930a623b,Australia,Aaron Mooy,9.538462733986137,24.40020491717232,0,0,1,1,0,0,0,0,Midfielder,0
c2fc3913-6fc1-4802-ac7d-2e41fb3e4c83,Tunisia,Youssef Msakni,11.421186274999279,9.900000000000006,1,0,0,0,0,0,0,0,Forward,0
0aa44d17-1768-40ff-978c-4b01a0683a86,Tunisia,Montassar Omar Talbi,9.523437682994304,30.419894805866775,0,0,1,1,0,0,0,0,Defender,0
331b0c54-c709-460c-a244-a93062c1c9eb,Tunisia,Taha Yassine Khenissi,34.05578030093245,24.060756430336927,0,0,1,0,0,0,0,0,Forward,0
0e9f8cb8-6c11-46de-83e5-e9d5c36b933d,Tunisia,Naïm Sliti,35.960517196644865,10.751744044572492,0,0,1,0,0,0,0,0,Forward,0
3884f549-9a63-4a1f-829c-e0e31fcfd6d2,Tunisia,Wahbi Khazri,42.94411121499534,11.452947218947614,0,0,1,1,0,0,0,0,Midfielder,0
e20dab7a-d3e0-4215-9e91-e0e646d35cec,Tunisia,Wahbi Khazri,53.887014755542786,16.618363336983574,0,0,1,0,0,0,0,0,Midfielder,0
ef01d506-9636-4f71-ac54-c974a808ced9,Senegal,Idrissa Gana Gueye,23.5145566829366,13.209844813622901,0,0,1,0,0,0,0,0,Midfielder,0
0d7253c1-e810-4908-99ba-95645e24e653,Senegal,Boulaye Dia,48.03939956892691,13.30037593453659,0,0,1,1,0,0,0,0,Forward,0
6f091d57-3a40-485c-b772-e2beb5e0406f,Ecuador,Enner Remberto Valencia Lastra,5.45155109871273,24.099999999999994,0,0,1,1,0,0,0,0,Forward,0
75686566-096e-4225-877e-aa6be25ff3d9,Senegal,Ismaïla Sarr,0.5509039792185808,20.799999999999997,0,0,1,0,0,0,0,0,Forward,0
77607409-1e72-455a-bbcb-1a8c85c97caf,Senegal,Iliman Ndiaye,32.434651620092694,22.165288177689003,0,0,1,0,0,0,0,0,Forward,0
4b6b31e3-5196-4fed-aa6c-74bc680fd9eb,Senegal,Ismaïla Sarr,42.36324157385955,19.054133409840507,0,0,1,0,0,0,0,0,Forward,0
64ee0bed-abc9-4bef-b12f-288633d366e4,Senegal,Pape Gueye,7.803041259653106,27.0,0,0,1,0,0,0,0,0,Midfielder,0
87673ba7-c0af-442d-bc06-491241b97ac0,Senegal,Abdou Diallo,8.923988443631398,12.099999999999994,0,0,0,0,0,0,0,0,Defender,0
b5e3a80f-7157-4c7e-813c-52f6cad0f42d,Senegal,Pathé Ismaël Ciss,28.272036079432695,12.139604606411204,0,0,0,0,0,0,0,0,Midfielder,0
28be3369-0a11-4eee-8c8d-80f2a1b0133e,Senegal,Iliman Ndiaye,27.814293855775237,12.98383610494218,0,0,1,0,0,0,0,0,Forward,0
00df664b-9947-4736-b3d3-3371af2079e1,Ecuador,José Adoni Cifuentes Charcopa,23.33042594484221,27.197977866010557,0,0,1,0,0,0,0,0,Midfielder,0
bf6c17ed-9a97-41d2-a605-5b40be242ffd,Ecuador,Michael Steveen Estrada Martínez,5.155584317406247,13.299999999999997,0,0,0,0,0,0,0,0,Forward,0
d7e9b7b5-e7b1-4644-97f3-bd10ea16e184,Ecuador,Felix Eduardo Torres Caicedo,23.19859051364822,6.299999999999997,0,0,0,0,0,0,0,0,Defender,0
e3628433-dbd5-46d2-8ef7-93e5ae46af83,Ecuador,Moisés Isaac Caicedo Corozo,57.528807709151536,2.828427124746187,0,0,1,1,0,1,0,0,Midfielder,1
d887c9bf-d07d-4dea-b014-7265fa323362,Senegal,Kalidou Koulibaly,46.46880071438581,6.0406953242155845,0,0,1,1,0,0,0,0,Defender,1
bf5d2f72-9270-48e1-9985-4e18930f8361,Ecuador,Gonzalo Jordy Plata Jiménez,12.154941697222219,13.0,0,0,1,0,0,0,0,0,Midfielder,0
b44deb54-7b32-4132-bd9a-2a4000845a1d,Senegal,Boulaye Dia,37.980890701485,21.49534833400008,0,0,1,1,0,0,1,0,Forward,0
5ef56207-6a0e-42a7-a29a-32b1ef0f5e99,Senegal,Pape Gueye,40.38364790644898,20.47925779905122,0,0,1,0,0,0,0,0,Midfielder,0
8486fea7-c69d-42a0-9d43-5f116ad4e9e7,Ecuador,Jeremy Leonel Sarmiento Morante,28.2542494616799,15.208550226763894,0,0,0,0,0,0,0,0,Midfielder,0
c0e47eee-3f1e-4323-be51-6cf548aa43e4,Ecuador,Jackson Gabriel Porozo Vernaza,22.01128319791938,14.202112518917735,0,0,0,0,0,0,0,0,Defender,0
2cbcc52d-7a83-46f7-bdb4-249923ab4f91,Argentina,Rodrigo Javier De Paul,35.860384863227615,20.61674077054858,0,0,1,1,0,0,0,0,Midfielder,0
313c7802-faed-4fe9-845f-da25818f117d,Argentina,Lionel Andrés Messi Cuccittini,23.75769953069024,24.233241632105273,0,0,1,0,0,0,0,0,Forward,0
49ee5165-21b5-4f64-9c9f-b34554a330ef,Netherlands,Steven Bergwijn,21.100083748466435,18.659314028120118,0,0,1,0,0,0,0,0,Forward,0
76edb296-4cbb-45b1-89c8-a9caa25aad68,Argentina,Rodrigo Javier De Paul,5.862503818694469,22.400000000000006,1,0,1,1,0,0,0,0,Midfielder,0
289d3fe9-25fd-4c25-8782-28f17bc31118,Argentina,Nahuel Molina Lucero,12.41744579007629,10.900000000000006,0,0,1,0,0,0,0,1,Defender,1
e0425b00-5efa-4b39-99fb-cce5f8e8e1f7,Argentina,Lionel Andrés Messi Cuccittini,25.989233583833002,16.44506004853737,1,0,1,0,0,0,0,0,Forward,0
8d9de881-4904-4701-a929-7344ab5416c4,Netherlands,Wout Weghorst,29.52598731124174,11.552056094046632,0,0,0,0,0,0,0,0,Forward,1
8b444f6c-722e-4bd6-9a63-ede1cc6eefb9,Netherlands,Steven Berghuis,40.815083874881566,17.990275150758535,0,0,1,1,0,0,0,0,Midfielder,0
5e242c00-08d5-46b0-b4a2-372461b1d0f5,Netherlands,Denzel Dumfries,63.25756307538975,11.020889256316842,0,0,1,1,0,0,0,0,Defender,0
3dc8a9e3-5ca4-4b80-a73d-b22616631a0d,Netherlands,Wout Weghorst,0.698694382983481,8.200000000000003,1,0,1,0,0,0,0,0,Forward,1
0f207216-bf55-4479-9483-0e3ed0599b46,Argentina,Lionel Andrés Messi Cuccittini,35.13419305691563,21.064187617850354,1,0,1,0,0,0,0,0,Forward,0
87b93280-c0b2-48d7-af9c-c4606845147e,Netherlands,Luuk de Jong,51.88642733143202,11.85622199522259,0,0,1,1,0,0,0,0,Forward,0
ba2559c1-632a-4b17-b13a-6cd6c862e0f1,Argentina,Lautaro Javier Martínez,29.331839578247507,10.670520137275409,0,0,1,1,0,0,0,0,Forward,0
ba3b7a77-050b-4aae-ac39-aebfbcd7b513,Argentina,Enzo Fernandez,8.378672506215564,25.799999999999997,0,0,1,0,0,0,0,0,Midfielder,0
742bef2a-769c-48cf-8545-605b811b4f3f,Argentina,Germán Alejandro Pezzella,49.236394799058836,8.850988645343524,1,0,0,0,0,0,0,0,Defender,0
5e8cf8bc-1852-4def-b947-1ed61eb5fb2d,Argentina,Lautaro Javier Martínez,3.576334374997347,22.400000000000006,1,0,1,1,0,0,1,0,Forward,0
70a28000-795f-45f6-a72d-d44a0e209242,Argentina,Lionel Andrés Messi Cuccittini,3.911571812528665,23.400000000000006,1,0,1,0,0,0,0,0,Forward,0
411bfc7d-c827-49f4-bab0-669073097d5b,Argentina,Enzo Fernandez,22.190288896122542,23.407904647789383,0,0,1,0,0,0,0,0,Midfielder,0
3c84a4b3-b02b-4f0b-b921-10d087114dfd,Uruguay,Matías Vecino Falero,47.35329686610831,12.84562182223967,0,0,0,0,0,0,0,0,Midfielder,0
9e2e1494-86ce-4f92-8581-f3f827130c98,Uruguay,Federico Santiago Valverde Dipetta,15.945395900922867,16.11117624507906,1,0,1,0,0,0,0,0,Midfielder,0
5e1be5fe-f1a1-49c8-8f5d-5cfffc1e3a1b,South Korea,Ui-Jo Hwang,13.671307132195855,11.099999999999994,0,0,1,1,0,0,0,0,Forward,0
28d5992e-58d8-49e0-9e45-195e8abe9ace,South Korea,In-Beom Hwang,30.150508357429842,33.21219655488025,0,0,1,0,0,0,0,0,Midfielder,0
73308497-19d1-4f91-90e8-71337c25166d,Uruguay,Diego Roberto Godín Leal,2.290610042638521,10.0,1,0,0,0,0,0,0,0,Defender,0
d4fb1619-e5ae-46a4-822f-004be15fe57d,Uruguay,José María Giménez de Vargas,13.95450917313685,16.500303027520435,0,0,0,0,0,0,0,0,Defender,0
298445e1-b0a7-4e00-917b-63db4e85bfd8,South Korea,Min Jae Kim,35.665001536861766,8.755569655939013,0,1,0,0,0,0,0,0,Defender,0
5ac23aeb-fcf5-440c-bbeb-c5a143d7ae22,Uruguay,Rodrigo Bentancur Colmán,5.194428907734814,18.700000000000003,0,0,1,0,0,0,0,0,Midfielder,0
2a2b1e94-423a-4f98-bd10-6cf4ec259901,Uruguay,Federico Santiago Valverde Dipetta,23.128231425584975,30.728000260348868,0,0,1,1,0,0,0,0,Midfielder,0
46066d96-2837-4050-bf69-0c1a250f262c,Uruguay,Edinson Roberto Cavani Gómez,29.235804568700015,13.849548729110278,0,0,1,0,0,0,0,0,Forward,0
1d47c57c-2554-4d29-a3a9-1265f686d99d,South Korea,Kang-In Lee,29.111804525511097,27.46434051638597,0,0,1,0,0,0,0,0,Forward,0
18eca657-2f0d-43b7-88e0-d7224e82f8af,South Korea,Gue-Sung Cho,4.29986282019207,26.599999999999994,0,0,1,0,0,0,0,0,Forward,0
b3074072-9c0c-43c0-9b43-1ba64f5666d5,Uruguay,Darwin Gabriel Núñez Ribeiro,31.093875414010515,20.872230355187252,0,0,1,0,0,0,0,0,Forward,0
708c4902-292f-4cfb-9b71-244dd94c662b,Uruguay,Edinson Roberto Cavani Gómez,1.8087393224920483,9.5,0,0,0,0,0,0,0,0,Forward,0
11613a03-290c-4f86-b3f4-86438269a5ac,Uruguay,Federico Santiago Valverde Dipetta,35.60453398043311,27.749774773860775,0,0,1,0,0,0,0,0,Midfielder,0
cb29d87d-04b7-422b-9a1d-e271114afdb0,South Korea,Heung-Min Son,7.394008642598276,26.200000000000003,0,0,1,0,0,0,0,0,Forward,0
6000bcf8-d393-46bd-8bf8-142bc1072ced,South Korea,In-Beom Hwang,27.91824313085769,26.767517628648342,0,0,1,0,0,0,0,0,Midfielder,0
dd62c1c2-00a9-4b33-a516-6094ca80e218,Portugal,João Félix Sequeira,17.65012421993013,13.201515064567403,0,0,0,0,0,0,0,0,Forward,0
9f344f5d-4d72-4cf2-8eac-ed7c83a87f65,Morocco,Youssef En-Nesyri,4.6986805172994535,7.299999999999997,0,0,0,0,0,0,0,0,Forward,0
acc5950a-c4d0-4ca7-8f0d-61a7de6ac0e8,Portugal,Raphaël Adelino José Guerreiro,48.71528910542875,19.003157632351527,0,0,1,1,0,0,0,0,Defender,0
9cf778f8-eb3d-4bc5-ab35-0f3a147db977,Morocco,Hakim Ziyech,41.168948638943306,29.27148783372653,0,0,1,0,0,0,0,0,Midfielder,0
9e674fd1-9541-42e1-921f-a8ccbed1d7c6,Morocco,Youssef En-Nesyri,0.861525734567271,13.299999999999997,0,0,0,0,0,0,0,0,Forward,0
646d8725-6259-4863-92b3-0ea602d4bdd4,Portugal,João Félix Sequeira,32.78068707678065,20.825465180878908,0,0,1,0,0,0,0,0,Forward,0
971e3e9c-a536-4987-be86-fed114271c3e,Morocco,Selim Amallah,37.59308787150478,12.238463955905575,0,0,1,1,0,0,0,0,Midfielder,0
9000f0f2-73ed-4a71-917d-2d525af7ba80,Morocco,Sofiane Boufal,27.943034423382933,24.418026128252055,0,0,1,0,0,0,0,0,Midfielder,0
60fd64f6-2fc4-4e42-8df5-c9e199fa7690,Portugal,João Félix Sequeira,14.489762593884453,17.810109488714545,0,0,1,1,0,0,0,0,Forward,0
b5cf82d9-5c1a-49ac-af0d-2fada2d6f0e5,Morocco,Youssef En-Nesyri,2.3215305898326957,7.400000000000006,1,0,0,0,0,0,0,0,Forward,1
7c951da3-8d74-432e-8fd4-2a6807a7ff24,Portugal,Bruno Miguel Borges Fernandes,61.71456805805005,21.883555469804257,0,0,1,1,0,0,0,0,Forward,0
1b7f0b8c-83a1-4f81-a6d2-469a14a2beda,Morocco,Yahia Attiyat allah,47.85145629073706,15.743252522906445,0,0,1,1,0,0,0,0,Defender,0
3b8ce4f0-d61d-4dda-9c67-8c240bdbbc47,Morocco,Azzedine Ounahi,8.9726266148964,26.600751869073168,0,0,1,1,0,0,0,0,Midfielder,0
4d09313e-118e-459a-9ee8-01dc7a56f08f,Portugal,Gonçalo Matias Ramos,0.0,11.299999999999997,0,0,0,0,0,0,0,0,Midfielder,0
13d33a38-98fb-4bd9-8a7f-c77928e25cba,Portugal,João Félix Sequeira,45.8223709799982,12.233151678941939,1,0,0,0,0,0,0,0,Forward,0
8fd3af63-509c-463b-88d2-fa1c6eabb793,Portugal,Bruno Miguel Borges Fernandes,13.324531261890785,19.00657780874821,1,0,1,0,0,0,0,0,Forward,0
66863928-254c-403c-8dc7-ffbd0b98fce5,Portugal,Bernardo Mota Veiga de Carvalho e Silva,21.898192805638995,10.200490184299971,0,0,1,1,0,0,0,0,Midfielder,0
d3101e93-d011-401a-af9c-5a1c560c72ec,Portugal,João Félix Sequeira,43.53119928561418,22.262299971027254,0,0,1,1,0,0,0,0,Midfielder,0
d4278a80-ee3d-4ef1-9255-cf9dc4ce1580,Portugal,Cristiano Ronaldo dos Santos Aveiro,36.97050470576841,20.623530250662718,1,0,1,1,0,0,0,0,Forward,0
69bc4e3c-2854-42c1-89ba-e159f7515567,Morocco,Zakaria Aboukhlal,17.336761672181975,18.995262567282406,0,0,1,0,0,0,0,1,Forward,0
d7d80857-d613-45c5-8c49-59d19af73f1d,Portugal,Kléper Laveran Lima Ferreira,37.3331957381858,5.92114853723499,1,0,0,0,0,0,0,0,Defender,0
545c2c84-018f-4570-a01c-753823feaeac,Argentina,Alexis Mac Allister,19.91640599380909,28.244645510255562,0,0,1,0,0,0,0,0,Midfielder,0
4ad26294-8aaf-4d69-83dd-bbf9ef797b32,Argentina,Rodrigo Javier De Paul,20.797162279163846,21.162466774929616,0,0,1,0,0,0,0,0,Midfielder,0
6d498191-05f0-432c-8764-03aea4ef9fb8,Argentina,Ángel Fabián Di María Hernández,17.72006532229094,16.957889019568448,0,0,1,1,0,0,0,0,Forward,0
f227a92e-d86c-4f3d-aa75-5ccb71adcae6,Argentina,Alexis Mac Allister,32.701410155920136,28.578663369723927,0,0,1,1,0,0,0,0,Midfielder,0
ef86f4d9-7acd-4ed0-a5ec-9129079e8fbe,Argentina,Ángel Fabián Di María Hernández,43.932500316259784,9.080198235721511,0,0,1,1,0,0,0,0,Forward,1
13a4889d-ad08-41be-9125-24c4c7d7879a,Argentina,Rodrigo Javier De Paul,36.372646855934754,18.64886055500443,0,0,1,1,0,0,0,0,Midfielder,0
43691970-1dad-4e11-bd29-48f640c55ea1,Argentina,Julián Álvarez,57.82439810223515,14.610270360263701,0,0,1,0,0,0,0,1,Forward,0
9615ffbc-b513-45e6-9ccc-015234483f95,Argentina,Lionel Andrés Messi Cuccittini,30.221838267062648,10.492378186092987,0,0,1,0,0,0,0,0,Forward,0
9f6285ff-9b32-4a46-a4a0-74c1ca89276c,France,Randal Kolo Muani,39.28940686250037,6.746851117373194,1,0,0,0,0,0,0,0,Forward,0
b2d43671-a3e6-4709-9c0c-646442c1074c,France,Kylian Mbappé Lottin,34.66108945705896,19.283671849520776,0,0,1,0,0,0,0,0,Forward,0
43b2d123-6945-4a7c-8292-f7792af341f9,Argentina,Enzo Fernandez,20.287752687480435,21.439449619801337,0,0,1,0,0,0,0,0,Midfielder,0
03fb2918-e1e7-4ec8-89ff-7bc5531e853d,France,Kylian Mbappé Lottin,33.07683336415537,16.30490723677998,0,0,1,1,0,0,0,0,Forward,1
fe277079-395a-4ff3-bb29-e99d93014014,Argentina,Enzo Fernandez,8.389618453425316,27.800179855533305,0,0,1,0,0,0,0,0,Midfielder,0
5dbcde3d-ba75-483d-a65f-72d2b99ff713,France,Kylian Mbappé Lottin,17.934249388529548,24.397745797511696,0,0,1,0,0,0,0,0,Forward,0
8d2a6599-cc25-41a2-acde-41d10194b5bd,France,Adrien Rabiot,46.01397872278532,13.396268137059659,0,0,1,1,0,0,0,0,Midfielder,0
867b8791-49c0-4d98-a976-c0b4cfc1cb5a,Argentina,Lionel Andrés Messi Cuccittini,2.165615252902856,23.799999999999997,0,0,1,0,0,0,0,0,Forward,0
d8c05bb0-ddb1-4ff2-9dbf-ba17b00a5359,Argentina,Alexis Mac Allister,36.616751519070654,24.981593223811807,0,0,1,1,0,0,0,0,Midfielder,0
db8267ad-256a-450d-997f-382a4d545634,France,Youssouf Fofana,0.1897204308253191,30.200000000000003,0,0,1,0,0,0,0,0,Midfielder,0
d3ba40fa-09d6-4488-b17d-672aaa2928d7,Argentina,Lautaro Javier Martínez,25.324181401947182,11.27519401163457,0,0,1,0,0,0,0,0,Forward,0
a1654330-3747-4a25-b244-26ba2884c91c,Argentina,Gonzalo Ariel Montiel,21.634488532484575,24.30740627874558,0,0,1,1,0,0,0,0,Defender,0
5d7d4f2f-62da-4de9-90e3-3660ba17c4f3,Argentina,Lautaro Javier Martínez,23.568832723766796,15.108275877809492,0,0,1,0,0,0,0,0,Forward,0
8bb8c7b5-9c14-4dfa-9279-0548ee8076db,Argentina,Lionel Andrés Messi Cuccittini,43.932500316259784,20.203960007879648,0,0,1,1,0,0,0,0,Forward,0
40cbfd91-87d9-4df8-a575-533b5c26767f,Argentina,Lautaro Javier Martínez,64.9831065219,9.765244492586959,0,0,1,0,0,0,0,1,Forward,0
54b889ec-6026-49ea-a913-e883dbe6e301,Argentina,Lionel Andrés Messi Cuccittini,41.4236656250026,3.4000000000000057,0,0,1,1,0,0,0,0,Forward,1
